"","hhid","hh_income_detailed","h_tract","lifecycle","personid","education","resptype","work_loc_tract","transitpay_upass","transitpay_access","transitpay_school","transit_subsidy","h_tract1"
"2604",14103631,10,53033005802,8,1410363102,7,2,53033005802,NA,NA,NA,NA,58.02
"2605",14103633,7,53061051914,2,1410363301,6,1,53033023803,NA,NA,NA,NA,519.14
"2606",14103635,8,53033000200,1,1410363501,7,1,53033006700,NA,NA,NA,NA,2
"2607",14103636,5,53033023803,4,1410363601,4,1,53033004200,0,0,0,5,238.03
"2608",14103637,10,53033022801,8,1410363701,7,1,53033021903,NA,NA,NA,NA,228.01
"2609",14103638,4,53033004302,3,1410363801,6,1,53033005302,1,0,0,5,43.02
"2610",14103640,4,53033004100,3,1410364001,7,1,53033005302,1,0,0,2,41
"2611",14103641,5,53033001200,4,1410364101,6,1,53033008100,0,0,0,3,12
"2612",14103642,5,53033000600,4,1410364201,5,1,53033007200,0,0,0,3,6
"2613",14103643,8,53033001200,7,1410364301,6,1,53033022803,0,0,0,3,12
"2614",14103644,7,53033001200,6,1410364401,7,1,53061041304,0,0,0,5,12
"2615",14103646,1,53033005301,6,1410364601,2,1,53033005302,1,0,0,5,53.01
"2616",14103647,7,53033005301,3,1410364701,7,1,53033004100,0,0,0,3,53.01
"2617",14103650,5,53033005200,6,1410365001,7,1,53033005302,0,0,0,5,52
"2618",14103651,8,53033005200,6,1410365101,7,1,53033025301,NA,NA,NA,NA,52
"2619",14103652,2,53033004400,3,1410365201,6,1,53033005302,1,0,0,1,44
"2620",14103653,2,53033005200,6,1410365301,6,1,53033002900,0,0,0,5,52
"2621",14103655,4,53033001200,4,1410365501,6,1,53033023804,0,0,0,5,12
"2622",14103656,8,53033001200,7,1410365601,5,1,53033032309,0,0,0,4,12
"2623",14103658,7,53033004301,4,1410365801,7,1,53033008100,0,0,0,5,43.01
"2624",14103659,98,53033023804,4,1410365901,7,1,53033023804,0,0,0,3,238.04
"2625",14103660,6,53033023804,7,1410366001,6,1,53033022500,NA,NA,NA,NA,238.04
"2626",14103663,7,53033000600,2,1410366302,7,2,53033005302,1,0,0,5,6
"2627",14103665,98,53033000100,7,1410366501,3,1,53033023804,NA,NA,NA,NA,1
"2628",14103666,2,53033000100,6,1410366601,1,1,53033001800,NA,NA,NA,NA,1
"2629",14103669,7,53061052906,1,1410366901,3,1,53061940001,NA,NA,NA,NA,529.06
"2630",14103670,5,53061050102,4,1410367001,3,1,53033032313,NA,NA,NA,NA,501.02
"2631",14103672,5,53053072507,8,1410367201,5,1,53053072507,NA,NA,NA,NA,725.07
"2632",14103673,6,53053072603,1,1410367301,7,1,53053061002,0,0,0,NA,726.03
"2633",14103675,6,53053071503,8,1410367501,1,1,53033023700,NA,NA,NA,NA,715.03
"2634",14103676,6,53053073406,4,1410367601,4,1,53053073302,NA,NA,NA,NA,734.06
"2635",14103678,4,53061041303,8,1410367802,3,2,53061041905,NA,NA,NA,NA,413.03
"2636",14103679,9,53035091000,7,1410367901,7,1,53033008200,0,0,0,4,910
"2637",14103682,7,53035080200,4,1410368201,7,1,53035081400,0,0,0,NA,802
"2638",14103683,8,53033032325,7,1410368301,3,1,53061041904,0,0,0,NA,323.25
"2639",14103684,6,53033030306,8,1410368403,6,2,53033007700,NA,NA,NA,NA,303.06
"2640",14103685,6,53033030006,7,1410368501,7,1,53033030202,NA,NA,NA,NA,300.06
"2641",14103687,3,53033020900,4,1410368701,7,1,53033000600,NA,NA,NA,NA,209
"2642",14103688,2,53033021600,3,1410368801,6,1,53033024000,0,0,0,5,216
"2643",14103689,5,53033020401,1,1410368901,4,1,53033021802,NA,NA,NA,NA,204.01
"2644",14103690,8,53033010500,1,1410369001,7,1,53033008200,0,0,0,3,105
"2645",14103692,5,53033009702,4,1410369201,3,1,53033009300,NA,NA,NA,NA,97.02
"2646",14103693,6,53033001400,7,1410369301,6,1,53033007300,0,0,0,4,14
"2647",14103694,7,53053073200,2,1410369401,6,1,53053071304,NA,NA,NA,NA,732
"2648",14103695,8,53061051916,7,1410369501,7,1,53033006600,NA,NA,NA,NA,519.16
"2649",14103696,4,53061052402,7,1410369601,2,1,53033032309,NA,NA,NA,NA,524.02
"2650",14103698,5,53053072603,3,1410369801,7,1,53053072504,NA,NA,NA,NA,726.03
"2651",14103701,7,53033010900,4,1410370101,7,1,53033028801,0,0,0,5,109
"2652",14103702,5,53033011402,1,1410370201,7,1,53033026200,0,0,0,5,114.02
"2653",14103703,8,53033009800,2,1410370301,7,1,53033005301,NA,NA,NA,NA,98
"2654",14103705,6,53061052804,7,1410370501,2,1,53061041304,NA,NA,NA,NA,528.04
"2655",14103706,6,53061053302,1,1410370602,6,2,53061053302,NA,NA,NA,NA,533.02
"2656",14103708,98,53061052108,2,1410370802,6,2,53033023804,NA,NA,NA,NA,521.08
"2657",14103709,8,53061052108,7,1410370902,7,2,53061040100,0,0,0,NA,521.08
"2659",14103711,6,53061050402,7,1410371102,3,2,53061050401,0,0,0,NA,504.02
"2660",14103712,6,53061051000,4,1410371201,7,1,53033008100,0,0,0,4,510
"2662",14103715,7,53053073111,3,1410371501,7,1,53033023601,NA,NA,NA,NA,731.11
"2663",14103717,6,53061041606,7,1410371701,3,1,53061051701,NA,NA,NA,NA,416.06
"2664",14103718,5,53053071902,1,1410371801,4,1,53053063000,NA,NA,NA,NA,719.02
"2665",14103719,6,53053071407,2,1410371901,3,1,53053061601,NA,NA,NA,NA,714.07
"2666",14103721,4,53053071209,4,1410372101,5,1,53053060200,NA,NA,NA,NA,712.09
"2667",14103722,8,53053070316,7,1410372202,6,2,53033030801,NA,NA,NA,NA,703.16
"2668",14103723,7,53053072408,7,1410372301,6,1,53035081400,0,0,0,3,724.08
"2669",14103726,7,53035090400,6,1410372601,6,1,53033030401,0,0,0,5,904
"2670",14103727,8,53035090502,7,1410372701,6,1,53035090300,0,0,0,NA,905.02
"2671",14103728,10,53035091203,4,1410372801,6,1,53035081400,0,0,0,3,912.03
"2672",14103729,7,53053060500,2,1410372901,7,1,53053071207,NA,NA,NA,NA,605
"2673",14103730,98,53053060400,8,1410373001,7,1,53053072106,NA,NA,NA,NA,604
"2674",14103731,5,53053061100,6,1410373101,6,1,53033029504,NA,NA,NA,NA,611
"2675",14103732,98,53053070311,7,1410373201,7,1,53033029206,NA,NA,NA,NA,703.11
"2676",14103733,98,53053070313,4,1410373301,4,1,53033026300,NA,NA,NA,NA,703.13
"2677",14103734,3,53053070308,4,1410373401,6,1,53053073122,NA,NA,NA,NA,703.08
"2678",14103735,5,53053070309,2,1410373501,3,1,53033026200,NA,NA,NA,NA,703.09
"2679",14103736,8,53033032320,7,1410373602,3,2,53033032320,NA,NA,NA,NA,323.2
"2680",14103737,6,53033032324,2,1410373701,7,1,53033005302,1,0,0,6,323.24
"2681",14103738,8,53033032326,2,1410373802,7,2,53033008600,NA,NA,NA,NA,323.26
"2682",14103740,98,53033032317,7,1410374002,6,2,53033032316,NA,NA,NA,NA,323.17
"2683",14103741,98,53035090201,7,1410374102,7,2,53035091100,NA,NA,NA,NA,902.01
"2684",14103746,9,53033031703,7,1410374602,7,2,53033026300,NA,NA,NA,NA,317.03
"2685",14103747,7,53033032208,8,1410374701,7,1,53033023803,NA,NA,NA,NA,322.08
"2686",14103749,8,53033032003,8,1410374901,7,1,53033026200,NA,NA,NA,NA,320.03
"2687",14103750,6,53033032214,1,1410375001,7,1,53061052112,NA,NA,NA,NA,322.14
"2688",14103752,6,53033030306,8,1410375202,5,2,53053940008,NA,NA,NA,NA,303.06
"2689",14103753,7,53033027600,7,1410375301,5,1,53033008100,0,0,0,3,276
"2690",14103754,6,53033027200,1,1410375401,7,1,53033005400,NA,NA,NA,NA,272
"2691",14103756,6,53033029101,1,1410375601,5,1,53033005302,1,0,0,4,291.01
"2692",14103757,98,53033029001,4,1410375701,6,1,53033027900,NA,NA,NA,NA,290.01
"2693",14103760,98,53033024400,2,1410376001,7,1,53033008500,NA,NA,NA,NA,244
"2694",14103761,7,53033025006,2,1410376102,6,2,53033008200,0,0,0,3,250.06
"2695",14103762,9,53033025101,6,1410376202,2,2,53033025301,0,0,0,NA,251.01
"2696",14103763,4,53033012000,4,1410376301,6,1,53033008100,0,0,0,3,120
"2697",14103764,4,53033006900,4,1410376401,7,1,53033007200,0,0,0,5,69
"2698",14103765,9,53033007800,7,1410376501,7,1,53033006600,NA,NA,NA,NA,78
"2699",14103767,98,53033008400,3,1410376701,6,1,53033024300,0,0,0,5,84
"2700",14103768,6,53033007500,7,1410376801,1,1,53033000402,NA,NA,NA,NA,75
"2701",14103770,6,53033010600,2,1410377001,6,1,53033029206,0,0,0,4,106
"2702",14103771,7,53033000500,6,1410377101,6,1,53033009300,NA,NA,NA,NA,5
"2703",14103772,5,53033000401,6,1410377201,6,1,53033008200,0,0,0,3,4.01
"2704",14103773,9,53033008100,2,1410377301,7,1,53033008400,NA,NA,NA,NA,81
"2705",14103776,6,53033004000,2,1410377601,6,1,53033004100,NA,NA,NA,NA,40
"2706",14103778,5,53033005900,1,1410377801,7,1,53033006400,NA,NA,NA,NA,59
"2707",14103779,8,53033003300,2,1410377901,7,1,53033008500,1,0,0,4,33
"2709",14103782,7,53033032309,6,1410378201,6,1,53033022803,NA,NA,NA,NA,323.09
"2710",14103783,6,53033028402,6,1410378302,2,2,53033028402,NA,NA,NA,NA,284.02
"2711",14103784,6,53033025805,1,1410378401,6,1,53033009200,NA,NA,NA,NA,258.05
"2712",14103787,2,53053072108,1,1410378702,4,2,53033029206,0,0,0,5,721.08
"2713",14103788,7,53033006600,7,1410378801,7,1,53033008700,0,0,0,5,66
"2714",14103789,7,53033004700,6,1410378901,7,1,53033008200,0,0,0,3,47
"2715",14103790,98,53061041704,7,1410379001,3,1,53061041901,NA,NA,NA,NA,417.04
"2716",14103791,6,53053073404,7,1410379101,2,1,53053940009,NA,NA,NA,NA,734.04
"2717",14103792,6,53061051300,7,1410379201,4,1,53061041304,NA,NA,NA,NA,513
"2718",14103793,8,53033001701,6,1410379302,6,2,53033005400,NA,NA,NA,NA,17.01
"2719",14103794,7,53033001300,6,1410379401,6,1,53033002700,0,0,0,6,13
"2720",14103796,7,53033008400,8,1410379601,7,1,53033008100,0,0,0,4,84
"2721",14103797,4,53033007600,3,1410379701,6,1,53033023900,0,0,0,NA,76
"2722",14103798,7,53033008900,2,1410379801,7,1,53033011101,0,0,0,5,89
"2723",14103799,2,53033009400,4,1410379901,2,1,53033006100,NA,NA,NA,NA,94
"2724",14103800,3,53033008700,3,1410380001,6,1,53033007300,NA,NA,NA,NA,87
"2725",14103801,6,53033007200,8,1410380102,7,2,53033007800,0,0,0,5,72
"2726",14103802,8,53033007100,7,1410380201,7,1,53033009200,0,0,0,3,71
"2727",14103803,7,53033007200,7,1410380301,6,1,53033007200,0,0,0,5,72
"2728",14103804,5,53033007500,6,1410380402,6,2,53033008100,0,0,0,3,75
"2729",14103805,6,53033004400,6,1410380501,7,1,53033008100,0,0,0,5,44
"2730",14103807,10,53033004400,2,1410380701,6,1,53033032103,NA,NA,NA,NA,44
"2731",14103809,5,53033005000,2,1410380901,7,1,53033022500,0,0,0,5,50
"2732",14103810,7,53033006700,6,1410381001,7,1,53033005302,0,0,0,NA,67
"2733",14103811,98,53033005801,3,1410381101,7,1,53033007000,NA,NA,NA,NA,58.01
"2734",14103812,10,53033006500,6,1410381201,7,1,53033023401,0,0,0,3,65
"2735",14103813,2,53033005900,4,1410381301,3,1,53033004900,0,0,0,NA,59
"2736",14103815,6,53033023603,6,1410381502,7,2,53033023803,NA,NA,NA,NA,236.03
"2737",14103816,3,53033001701,6,1410381601,7,1,53033005302,1,0,0,6,17.01
"2738",14103820,8,53035090800,2,1410382001,3,1,53033004900,0,0,0,4,908
"2739",14103821,98,53061051925,1,1410382101,7,1,53033022803,NA,NA,NA,NA,519.25
"2740",14103823,6,53061041811,2,1410382302,6,2,53033005302,NA,NA,NA,NA,418.11
"2741",14103824,7,53033022500,4,1410382401,6,1,53033023401,NA,NA,NA,NA,225
"2742",14103826,7,53033020402,7,1410382601,4,1,53061050700,NA,NA,NA,NA,204.02
"2743",14103831,3,53033006100,4,1410383101,7,1,53033007300,0,0,0,5,61
"2744",14103832,4,53033006100,7,1410383201,6,1,53033008001,0,0,0,5,61
"2745",14103836,7,53033005000,4,1410383601,7,1,53033008100,0,0,0,4,50
"2746",14103837,7,53033005400,1,1410383701,7,1,53033007300,0,0,0,3,54
"2747",14103838,6,53033005400,4,1410383801,7,1,53033030401,0,0,0,5,54
"2748",14103839,2,53033003200,3,1410383901,6,1,53033008100,0,0,0,4,32
"2749",14103840,4,53033004800,4,1410384001,6,1,53061051400,0,0,0,5,48
"2750",14103841,6,53033004900,3,1410384101,7,1,53033006600,NA,NA,NA,NA,49
"2751",14103842,3,53033004900,6,1410384201,6,1,53033005302,1,0,0,5,49
"2752",14103843,7,53033002600,7,1410384302,5,2,53033008100,0,0,0,4,26
"2753",14103844,7,53033002900,1,1410384401,6,1,53033007300,0,0,0,3,29
"2754",14103847,98,53033023804,3,1410384701,7,1,53033022803,0,0,0,3,238.04
"2755",14103849,7,53033023300,2,1410384901,6,1,53033023403,NA,NA,NA,NA,233
"2756",14103851,4,53033023604,4,1410385101,6,1,53061041304,NA,NA,NA,NA,236.04
"2757",14103852,7,53033022801,7,1410385201,7,1,53033023403,NA,NA,NA,NA,228.01
"2758",14103853,3,53053061300,4,1410385301,4,1,53053061300,0,0,0,NA,613
"2759",14103854,5,53053061300,8,1410385402,6,2,53053061300,NA,NA,NA,NA,613
"2760",14103855,9,53053060905,7,1410385501,7,1,53053061601,NA,NA,NA,NA,609.05
"2761",14103856,3,53035080500,1,1410385601,5,1,53035081000,0,0,0,NA,805
"2762",14103857,2,53035080600,4,1410385701,5,1,53035090400,NA,NA,NA,NA,806
"2763",14103861,98,53033027500,4,1410386101,3,1,53033008100,NA,NA,NA,NA,275
"2764",14103862,4,53033028000,1,1410386202,3,2,53033027400,0,0,0,NA,280
"2765",14103866,5,53033030504,7,1410386601,6,1,53033030004,NA,NA,NA,NA,305.04
"2766",14103868,5,53033029408,4,1410386801,7,1,53033029503,NA,NA,NA,NA,294.08
"2767",14103870,7,53033025500,6,1410387002,6,2,53033023700,NA,NA,NA,NA,255
"2768",14103875,6,53033008400,3,1410387501,7,1,53061041903,0,0,0,5,84
"2769",14103876,5,53033008400,4,1410387601,3,1,53033008100,0,0,0,5,84
"2770",14103880,98,53033007900,6,1410388002,6,2,53033002100,NA,NA,NA,NA,79
"2771",14103881,3,53033007200,3,1410388101,6,1,53033002600,0,0,0,5,72
"2772",14103882,3,53033007200,3,1410388201,7,1,53033007300,0,0,0,3,72
"2773",14103884,4,53033007402,6,1410388401,6,1,53033004600,0,0,0,5,74.02
"2774",14103885,5,53033007900,3,1410388501,7,1,53033008200,0,0,0,NA,79
"2775",14103886,4,53033007900,4,1410388601,7,1,53033008500,1,0,0,4,79
"2776",14103887,6,53033008400,5,1410388701,7,1,53033008500,0,0,0,5,84
"2777",14103888,4,53033010001,3,1410388801,6,1,53033008700,0,0,0,5,100.01
"2778",14103889,3,53033007402,3,1410388901,6,1,53033007401,0,0,0,5,74.02
"2779",14103890,7,53033007200,6,1410389001,7,1,53033007300,0,0,0,3,72
"2780",14103892,10,53033007900,7,1410389201,7,1,53033008100,NA,NA,NA,NA,79
"2781",14103893,7,53033003900,1,1410389301,6,1,53033024000,NA,NA,NA,NA,39
"2782",14103895,7,53033004302,2,1410389501,6,1,53033008100,0,0,0,5,43.02
"2784",14103897,4,53033001300,3,1410389701,6,1,53033007200,NA,NA,NA,NA,13
"2785",14103904,6,53061052904,8,1410390401,5,1,53061040300,NA,NA,NA,NA,529.04
"2786",14103906,3,53053071504,2,1410390602,3,2,53053071807,NA,NA,NA,NA,715.04
"2787",14103907,4,53053063400,7,1410390702,4,2,53053940002,NA,NA,NA,NA,634
"2788",14103908,2,53053063400,2,1410390801,3,1,53053072000,NA,NA,NA,NA,634
"2789",14103910,6,53053061500,4,1410391001,7,1,53053072907,0,0,0,5,615
"2790",14103911,5,53061051400,2,1410391101,5,1,53061041808,NA,NA,NA,NA,514
"2791",14103912,98,53061041000,2,1410391201,3,1,53061041901,NA,NA,NA,NA,410
"2792",14103914,4,53053072307,2,1410391401,3,1,53033029206,NA,NA,NA,NA,723.07
"2793",14103916,2,53033000401,7,1410391602,5,2,53033000401,0,0,0,NA,4.01
"2794",14103919,98,53061052904,7,1410391902,7,2,53061041000,NA,NA,NA,NA,529.04
"2795",14103920,3,53033004302,3,1410392001,7,1,53033008400,NA,NA,NA,NA,43.02
"2796",14103921,6,53033007200,1,1410392101,6,1,53033007300,0,0,0,5,72
"2797",14103922,5,53033007900,4,1410392201,7,1,53033007300,0,0,0,5,79
"2798",14103923,8,53033007900,7,1410392302,3,2,53033007100,0,0,0,5,79
"2799",14103924,5,53033008400,3,1410392401,7,1,53061040700,NA,NA,NA,NA,84
"2800",14103926,5,53033009200,6,1410392601,6,1,53033009100,0,0,0,3,92
"2801",14103927,3,53033010900,4,1410392701,6,1,53033008600,0,0,0,3,109
"2802",14103928,4,53033007900,3,1410392801,7,1,53033006600,0,0,0,4,79
"2803",14103929,2,53033007500,6,1410392901,3,1,53033007500,0,0,0,NA,75
"2804",14103931,6,53033004302,6,1410393101,7,1,53033005302,1,0,0,2,43.02
"2805",14103932,10,53033007402,6,1410393201,6,1,53033022803,0,0,0,3,74.02
"2806",14103933,7,53033007900,1,1410393301,6,1,53061051500,0,0,0,5,79
"2807",14103935,7,53033008400,3,1410393501,6,1,53033022803,0,0,0,3,84
"2808",14103936,5,53033008600,6,1410393601,6,1,53033023804,0,0,0,3,86
"2809",14103937,7,53033020300,7,1410393701,6,1,53033006600,0,0,0,4,203
"2810",14103938,2,53033020700,4,1410393801,3,1,53033010001,0,0,0,4,207
"2811",14103939,8,53033025301,1,1410393901,3,1,53033025301,NA,NA,NA,NA,253.01
"2812",14103942,5,53033030311,6,1410394201,2,1,53053061601,NA,NA,NA,NA,303.11
"2813",14103945,3,53033031100,7,1410394501,5,1,53033030700,NA,NA,NA,NA,311
"2814",14103946,3,53033028802,8,1410394601,3,1,53033027800,NA,NA,NA,NA,288.02
"2815",14103947,3,53033027900,7,1410394702,3,2,53033027900,0,0,0,NA,279
"2816",14103949,6,53053060904,4,1410394901,6,1,53053072305,NA,NA,NA,NA,609.04
"2817",14103951,5,53035081200,6,1410395101,6,1,53035081400,0,0,0,NA,812
"2818",14103952,4,53035080500,3,1410395201,6,1,53035080200,0,0,0,NA,805
"2819",14103955,7,53053060905,2,1410395501,6,1,53053062801,0,0,0,4,609.05
"2820",14103956,3,53053061300,7,1410395602,3,2,53033029204,0,0,0,NA,613
"2821",14103958,5,53033023404,4,1410395801,6,1,53033007100,NA,NA,NA,NA,234.04
"2822",14103959,8,53033023401,1,1410395901,7,1,53033020300,NA,NA,NA,NA,234.01
"2823",14103960,98,53033023100,2,1410396002,7,2,53033032210,NA,NA,NA,NA,231
"2824",14103961,9,53033024702,2,1410396101,7,1,53033008500,0,0,0,3,247.02
"2825",14103962,7,53033024901,1,1410396201,6,1,53033024800,NA,NA,NA,NA,249.01
"2826",14103963,5,53033023804,4,1410396301,7,1,53033024800,0,0,0,5,238.04
"2827",14103964,7,53033023804,4,1410396401,6,1,53033022803,0,0,0,3,238.04
"2828",14103965,8,53033023803,4,1410396501,7,1,53033023804,NA,NA,NA,NA,238.03
"2829",14103966,6,53033001200,1,1410396601,7,1,53033006600,0,0,0,5,12
"2830",14103968,98,53033004900,6,1410396801,2,1,53033002700,0,0,0,NA,49
"2831",14103969,6,53033004900,6,1410396901,6,1,53033008200,0,0,0,4,49
"2832",14103970,5,53033003500,6,1410397001,7,1,53033005302,1,0,0,2,35
"2833",14103974,7,53033006400,7,1410397401,6,1,53033006700,0,0,0,3,64
"2834",14103975,5,53033006100,6,1410397502,6,2,53035092600,0,0,0,5,61
"2835",14103976,8,53033006100,7,1410397601,6,1,53033007100,NA,NA,NA,NA,61
"2836",14103977,10,53033006500,7,1410397701,7,1,53033022803,NA,NA,NA,NA,65
"2837",14103978,3,53033007000,4,1410397801,7,1,53033008200,0,0,0,NA,70
"2838",14103979,7,53033022603,2,1410397901,7,1,53033021906,0,0,0,NA,226.03
"2839",14103982,6,53061052004,4,1410398201,5,1,53061051925,NA,NA,NA,NA,520.04
"2840",14103983,5,53061052209,1,1410398301,3,1,53061051500,NA,NA,NA,NA,522.09
"2841",14103986,6,53033003300,4,1410398601,6,1,53033007300,0,0,0,5,33
"2842",14103987,3,53033003200,4,1410398701,6,1,53033009300,0,0,0,5,32
"2843",14103989,2,53033005000,3,1410398901,7,1,53033010001,0,0,0,6,50
"2844",14103992,10,53033005000,6,1410399201,7,1,53033004900,0,0,0,5,50
"2845",14103993,7,53033005802,1,1410399301,3,1,53033004900,0,0,0,5,58.02
"2846",14103994,7,53033001701,7,1410399401,7,1,53033008001,0,0,0,3,17.01
"2847",14103995,10,53033003200,1,1410399501,6,1,53033007300,0,0,0,NA,32
"2848",14103997,4,53033006700,7,1410399701,6,1,53033005900,0,0,0,5,67
"2849",14103998,3,53033007401,4,1410399801,6,1,53033008100,0,0,0,3,74.01
"2850",14104000,8,53033022902,6,1410400001,7,1,53033022803,0,0,0,3,229.02
"2851",14104002,8,53033008800,6,1410400201,6,1,53053061601,0,0,0,5,88
"2852",14104003,8,53033005900,7,1410400301,6,1,53033008100,NA,NA,NA,NA,59
"2853",14104004,98,53033006500,4,1410400401,6,1,53033007300,NA,NA,NA,NA,65
"2854",14104005,5,53033005900,4,1410400501,3,1,53033001200,NA,NA,NA,NA,59
"2855",14104007,5,53033004700,4,1410400701,5,1,53033007100,0,0,0,5,47
"2856",14104008,7,53033003600,4,1410400801,7,1,53061041304,NA,NA,NA,NA,36
"2857",14104010,8,53033007500,7,1410401001,7,1,53033008100,0,0,0,3,75
"2858",14104011,5,53033007500,7,1410401102,3,2,53033008100,0,0,0,3,75
"2859",14104012,7,53033007000,3,1410401201,7,1,53033009300,NA,NA,NA,NA,70
"2860",14104013,2,53033007200,3,1410401301,6,1,53033007300,0,0,0,NA,72
"2861",14104014,10,53033008700,7,1410401402,3,2,53033022701,0,0,0,5,87
"2862",14104015,4,53033008700,3,1410401501,6,1,53033022605,0,0,0,5,87
"2863",14104016,7,53033009900,7,1410401602,7,2,53033004700,NA,NA,NA,NA,99
"2864",14104017,4,53033010500,3,1410401701,6,1,53033009600,NA,NA,NA,NA,105
"2865",14104019,6,53033007700,3,1410401901,6,1,53033007200,0,0,0,3,77
"2866",14104020,5,53033008001,6,1410402001,6,1,53033008500,0,0,0,3,80.01
"2867",14104021,6,53033005900,6,1410402101,2,1,53033007100,0,0,0,NA,59
"2868",14104022,5,53033003200,7,1410402201,4,1,53033004900,0,0,0,5,32
"2869",14104023,5,53061051300,8,1410402302,3,2,53033007200,0,0,0,4,513
"2870",14104025,10,53033004700,7,1410402501,7,1,53033022803,0,0,0,3,47
"2871",14104027,3,53033004700,7,1410402701,7,1,53033004500,0,0,0,NA,47
"2872",14104028,9,53033005000,7,1410402801,7,1,53033006700,NA,NA,NA,NA,50
"2873",14104029,5,53053071206,7,1410402902,2,2,53053062600,NA,NA,NA,NA,712.06
"2874",14104031,7,53035090900,1,1410403102,6,2,53035090300,NA,NA,NA,NA,909
"2875",14104032,6,53033032309,1,1410403201,7,1,53033022500,0,0,0,5,323.09
"2877",14104034,9,53033001500,7,1410403401,6,1,53033008200,0,0,0,3,15
"2878",14104035,8,53033003000,6,1410403501,7,1,53033008100,0,0,0,3,30
"2879",14104038,9,53033004800,1,1410403802,6,2,53033006700,NA,NA,NA,NA,48
"2880",14104039,4,53033008700,7,1410403901,6,1,53033026200,0,0,0,NA,87
"2881",14104040,5,53033008400,4,1410404001,6,1,53033008500,NA,NA,NA,NA,84
"2882",14104041,7,53033009000,7,1410404101,7,1,53033021802,NA,NA,NA,NA,90
"2883",14104042,2,53033007401,3,1410404201,7,1,53033007300,0,0,0,5,74.01
"2884",14104044,3,53033007500,7,1410404401,6,1,53033023804,0,0,0,3,75
"2885",14104045,98,53033007500,7,1410404501,6,1,53033011001,0,0,0,5,75
"2886",14104046,4,53033007500,6,1410404601,6,1,53033006900,0,0,0,5,75
"2887",14104047,6,53033009702,4,1410404701,4,1,53033010001,0,0,0,NA,97.02
"2888",14104048,6,53033008900,4,1410404801,6,1,53061041304,NA,NA,NA,NA,89
"2889",14104051,7,53033025001,2,1410405101,5,1,53033023401,NA,NA,NA,NA,250.01
"2890",14104052,98,53033024000,7,1410405202,2,2,53033024000,NA,NA,NA,NA,240
"2891",14104054,7,53033022101,4,1410405401,7,1,53033010900,NA,NA,NA,NA,221.01
"2892",14104055,6,53033021906,7,1410405501,3,1,53033021906,NA,NA,NA,NA,219.06
"2893",14104058,5,53033027200,2,1410405801,2,1,53033008100,0,0,0,NA,272
